Country,Name,Club,Position,Games,Goals
Venezuela,Jill Cruz,Zamora,goalkeeper,41,-53
Comoros,Roger Joyce,Fomboni FC,defender,68,46
Laos,Natalie Tapia,Lao Toyota,goalkeeper,52,-68
Kazakhstan,Tina Peters,Tobol,goalkeeper,73,-18
Nigeria,Todd Jackson,Enyimba,forward,53,67
Latvia,Heidi Moss,Valmiera,goalkeeper,59,-26
Slovenia,Melanie Mayer,Gorica,goalkeeper,53,-49
Liechtenstein,Melissa Wright,Triesenberg,defender,47,30
Indonesia,Daniel Jordan,Bali United,defender,75,44
Russia,Lauren Gilbert,Dinamo Moscow,midfielder,65,12
Benin,Ryan Bautista,Ayema FC,forward,60,56
Afghanistan,Dr. Jamie Collins,Simorgh Alborz,midfielder,54,83
Suriname,Heather Alvarez,Leo Victor,midfielder,57,24
Mexico,Catherine Taylor,Leon,forward,70,79
Belize,James Sharp,Belmopan Bandits,goalkeeper,63,-44
Micronesia,Susan Rojas,Kosrae,goalkeeper,53,-130
Kuwait,Marie Wallace,Al Arabi,defender,55,84
Albania,Christopher Hernandez,Skenderbeu,defender,74,58
Pakistan,Andrew Doyle,Pakistan Air Force,midfielder,58,76
Hungary,Brenda Parker,Fehervar,goalkeeper,49,-82
Belarus,Leslie Malone,Isloch,forward,57,74
Libya,James Barnes,Al Tahaddy,midfielder,48,38
Australia,Chad Jones,Adelaide United,midfielder,57,78
Eritrea,Mathew Spencer,Adulis Club,goalkeeper,62,-43
Rwanda,Chad Hicks,APR,midfielder,57,29
Azerbaijan,John Robinson,Sabah,midfielder,66,55
Solomon Islands,Sandra Reyes,Solomon Warriors,forward,50,53
Djibouti,Donald Miller,Equipe Nationale,midfielder,75,71
Gambia,Brandon Wolf,Real de Banjul,defender,50,36
Japan,Latoya Dorsey,FC Tokyo,midfielder,71,51
Georgia,Jane Miller,Dinamo Tbilisi,defender,67,41
Serbia,Samuel Dominguez,Mladost Lucani,midfielder,63,31
Bhutan,Shannon Parks,Ugyen Academy,defender,64,24
Uruguay,Maria Vaughn,Fenix,defender,70,69
Belize,Robert Hooper,Placencia Assassins,defender,71,1
Cambodia,Christian Lopez DDS,Visakha,goalkeeper,57,-50
Chile,Robert Duarte,Cobresal,midfielder,55,60
Nigeria,James Gallagher,Lobi Stars,goalkeeper,66,-76
Niger,Paige Nelson,ASFAN,midfielder,54,1
United Kingdom,Angela Rose,Chelsea,goalkeeper,66,-25
Burkina Faso,Bobby Smith,Etoile Filante,midfielder,63,21
Portugal,George Ortiz,Sporting CP,forward,84,66
Austria,Kristen Zuniga,Sturm Graz,midfielder,81,43
Lithuania,Richard Gardner,Zalgiris Vilnius,forward,70,28
Sri Lanka,Gloria Jacobs,Ratnam,forward,46,39
Malaysia,Tracy Vance,Kuala Lumpur City,defender,61,73
France,Dawn Garcia,Lille,defender,61,26
South Sudan,Julia Chaney,Al Salam Wau,midfielder,60,29
Japan,Ashlee Day,Kashima Antlers,defender,60,61
Burundi,Richard Proctor,Vital'O,midfielder,59,62
South Sudan,Michael Ferguson,Al Hilal Wau,midfielder,43,22
Chile,Carolyn Watson,Universidad de Chile,forward,70,50
Bhutan,Victor Todd,Druk United,midfielder,72,26
Kenya,Daniel Mueller,Tusker,forward,56,22
Tanzania,Kirk Williams,Simba,midfielder,85,93
Gambia,Daniel Woods,Steve Biko FC,midfielder,60,75
Gambia,Deanna Alexander,Gamtel FC,forward,39,63
Senegal,Michelle Fisher,Teungueth,midfielder,62,25
Sri Lanka,Terry Hall,Defenders,defender,41,64
Guyana,Carol Love,GDF,defender,60,30
Estonia,Jennifer Wilson,Levadia Tallinn,goalkeeper,46,-79
Dominican Republic,Jordan Marshall,Delfines del Este,midfielder,66,49
Barbados,Samuel Williams,Silver Sands,forward,31,85
Zambia,Desiree Johnson MD,Red Arrows,forward,47,5
Suriname,Vanessa Newton,Leo Victor,forward,59,55
Tanzania,Alexis Boone,Mbeya City,forward,71,36
Central African Republic,David Kennedy,Diamant,midfielder,69,20
Burkina Faso,Molly Sims,USFA,defender,53,83
Maldives,Melissa Brown,United Victory,goalkeeper,57,-50
Cuba,Monique Wilson,FC Villa Clara,midfielder,54,17
Niger,William Gordon,Douanes,defender,73,64
Malawi,Rebecca Marsh,MAFCO,forward,65,54
Ireland,Tyler Tate,Shamrock Rovers,goalkeeper,55,-68
Senegal,John Holloway,Generation Foot,forward,63,35
Malaysia,Cindy Wagner,Penang,defender,67,46
Germany,Vanessa Snyder,RB Leipzig,goalkeeper,59,-36
Netherlands,Reginald Hernandez,Vitesse,forward,29,65
Tunisia,Jessica Davenport,CA Bizertin,goalkeeper,63,-46
Senegal,Michael Parker,Jaraaf,forward,31,36
Panama,Cory Ortega,San Francisco,forward,72,56
South Africa,Lisa Hooper,Cape Town City,midfielder,68,27
Kiribati,Austin Brooks,Betio,midfielder,65,88
South Sudan,Matthew Long,Atlabara,midfielder,62,23
Lebanon,Kevin West,Nejmeh,goalkeeper,58,-35
Eswatini,Emily Newton,Malanti Chiefs,midfielder,72,66
Papua New Guinea,Christian Hamilton,Morobe Wawens,defender,66,76
Hungary,Kevin Reed,Ujpest,midfielder,72,48
Uzbekistan,Ruth Bradley,Kokand 1912,defender,51,58
Tonga,John Jones,Navutoka,forward,79,21
Mauritania,Sarah Ford,ACS Ksar,goalkeeper,64,-75
Japan,Melanie Barron DVM,Kawasaki Frontale,defender,46,47
Italy,Heather Hayes,Napoli,forward,82,102
Papua New Guinea,John Johnson,Morobe Wawens,midfielder,63,30
Kazakhstan,Richard Smith MD,Kairat,forward,58,49
Liechtenstein,Miss Martha Davis,Triesenberg,goalkeeper,59,-97
United States,Kristy Mosley,LAFC,goalkeeper,54,-56
Spain,Keith Chandler,Barcelona,forward,53,54
Bahamas,Roy Bishop,Nassau United,defender,62,46
Kyrgyzstan,Jeffrey Lewis,Abdysh-Ata,forward,76,58
Peru,Amanda Cochran,UTC Cajamarca,forward,51,42
France,Gloria Wood,Lyon,forward,60,68
Philippines,Christopher Mitchell,Ceres-Negros,forward,42,71
Ireland,Robin Sparks,St Patrick's Athletic,defender,61,53
Venezuela,Kara Hall,Metropolitanos,goalkeeper,67,-33
Guyana,Andrew Doyle,Buxton United,midfielder,58,15
Bosnia and Herzegovina,James Kim,Zrinjski Mostar,forward,45,32
Tuvalu,Todd Reed,Tofaga,forward,67,61
Austria,Tara Goodman,LASK,defender,75,78
Brunei,Julia Pitts,Kasuka FC,goalkeeper,56,-67
Sudan,Brianna Mahoney MD,Al Hilal Omdurman,goalkeeper,38,-32
Bosnia and Herzegovina,Trevor Butler,Sarajevo,defender,49,68
Austria,Amanda King,LASK,forward,62,55
Qatar,Daniel Sanchez,Al Wakrah,defender,59,125
Namibia,Lisa Cook,Unam FC,forward,67,67
Libya,Jennifer Fleming,Al Tahaddy,defender,61,42
Hungary,Dana Parker,Debrecen,goalkeeper,70,-78
Mexico,Cameron Jenkins,Pumas UNAM,midfielder,47,48
Ghana,Robert Guzman,Bechem United,defender,56,25
Timor-Leste,Jeffrey Griffith,DIT FC,goalkeeper,59,-94
Vietnam,Stacey Lopez,Hanoi FC,goalkeeper,57,-94
Jamaica,Angela Harris,Portmore United,defender,48,68
Japan,Jamie Thompson,Kawasaki Frontale,forward,59,67
Jamaica,Rodney Ward,Waterhouse,midfielder,42,48
Brazil,James Jackson,Corinthians,forward,57,23
Fiji,Brooke Williams,Suva FC,forward,83,97
Cambodia,Krista Walsh DVM,ISI Dangkor Senchey,goalkeeper,46,-17
United Arab Emirates,Jose Alexander,Shabab Al Ahli,forward,66,63
South Africa,Margaret Henry,Kaizer Chiefs,defender,61,84
Belize,James Rose,Bandits Sport,midfielder,51,50
Latvia,Brenda Choi,Spartaks Jurmala,forward,56,41
Colombia,Kelsey Cummings,Once Caldas,midfielder,48,53
Montenegro,Amanda Thompson,Rudar,defender,63,74
Belgium,Joel Charles,Genk,defender,62,55
Tanzania,Mark Jackson,Young Africans,midfielder,56,62
Saint Kitts and Nevis,Amber Taylor,Cayon Rockets,goalkeeper,66,-92
Mauritania,Marcus Jackson,Nouadhibou,midfielder,57,37
Suriname,Mariah Skinner,Inter Moengotapoe,defender,61,33
Mongolia,Jessica Rodriguez,Athletic 220,goalkeeper,62,-36
Mauritius,Kirsten Ward,Bolton City,defender,61,31
Ecuador,Alexandra Mason,Independiente del Valle,midfielder,57,43
Kazakhstan,Larry Wright,Ordabasy,defender,51,71
El Salvador,Victoria George,Platense,forward,83,30
Yemen,Brenda Robinson,Al Ahli Sanaa,goalkeeper,69,-47
Georgia,Sheryl Allen,Dila Gori,defender,51,23
Benin,Jason Hall,Ayema FC,forward,79,54
Panama,Carolyn Newman,Independiente,forward,52,1
Central African Republic,Caroline Garrett,ASDR,defender,69,47
Paraguay,Shelby Cook,Olimpia,defender,54,29
Liberia,Jennifer Poole,Monrovia Club Breweries,midfielder,53,69
Uganda,Jerry Moore,BUL,defender,65,41
Kazakhstan,Adam Vargas,Aktobe,midfielder,46,84
Turkmenistan,Denise Peterson,Nebitchi,forward,54,66
Portugal,Chris Herring,Porto,goalkeeper,74,-23
Belarus,Brittney Miller,Isloch,midfielder,60,54
Chad,Daniel Conley,Postel 2000,midfielder,62,50
Turkey,Patricia Barrera,Fenerbahce,defender,59,34
Seychelles,Tommy Benson,Anse Reunion,defender,72,58
Ireland,Teresa Hendricks,St Patrick's Athletic,midfielder,59,54
Uruguay,Edwin Everett,Defensor Sporting,goalkeeper,38,-66
Germany,Nicole Miller,Bayern Munich,forward,62,45
Laos,Miss Teresa Davis,Chanthabouly,goalkeeper,64,-28
Congo,Raymond Lawrence,Diables Noirs,goalkeeper,59,-59
Uganda,Belinda Davis,BUL,goalkeeper,48,-114
Burundi,Amanda Patel,Bujumbura City,goalkeeper,67,-54
Qatar,William Doyle,Al Duhail,goalkeeper,55,-47
Saint Lucia,Chelsea French,Anse La Raye,goalkeeper,65,-54
United Kingdom,Daniel Leon,Tottenham,midfielder,71,30
South Africa,Christopher Bennett,Stellenbosch,defender,73,6
Comoros,Kendra Smith,Steal Nouvel,forward,56,32
Indonesia,Dr. Michael Velez,Persija Jakarta,goalkeeper,60,-23
New Zealand,Travis Johnson,Eastern Suburbs,forward,49,20
Guyana,Deborah Young,Ann's Grove United,forward,67,65
Israel,Michael Bridges,Maccabi Netanya,midfielder,79,38
Ghana,Christopher Jefferson,Asante Kotoko,goalkeeper,52,-28
Kazakhstan,Christina Hayes,Tobol,defender,77,73
Lesotho,Seth Caldwell,Bantu,forward,42,62
Paraguay,Carol Dawson,Guarani,defender,54,81
Brazil,Mary Hernandez,Palmeiras,goalkeeper,50,-75
Tuvalu,Wanda Dunn,Funafuti,midfielder,66,78
Haiti,Hunter Chavez,Baltimore SC,goalkeeper,76,-70
Samoa,Sharon Burton,Moataa,defender,67,69
Nigeria,Rachel Daniels,Lobi Stars,defender,44,45
Nepal,Dawn Estrada,Nepal Police Club,defender,66,49
United States,Jennifer Combs,New York City FC,midfielder,65,26
Argentina,Edwin Oliver,Independiente,forward,63,34
Tonga,Miss Pamela Lambert,Tupou College,forward,74,76
Nigeria,Kristin Robinson,Kano Pillars,defender,76,40
Malaysia,Rachel Villarreal,Terengganu,goalkeeper,44,-63
Afghanistan,Alexander Wise,Kabul United,midfielder,65,29
Oman,William Harvey,Al Suwaiq,midfielder,46,90
Qatar,Katherine Sloan,Qatar SC,midfielder,55,23
Russia,Ashley Duncan,Lokomotiv Moscow,midfielder,54,18
Tanzania,Jo Hall,Simba,defender,79,38
Ethiopia,Stacy Johnson,Adama City,midfielder,76,28
Laos,Alan Kelley,Ezra,midfielder,49,51
Uganda,Dr. John Farley,SC Villa,forward,61,19
Nepal,Patricia Navarro,Jawalakhel,forward,88,52
Madagascar,Heather Everett,DSA Antananarivo,forward,47,43
Mauritania,Kelly Forbes,FC Tevragh Zeina,forward,66,51
Algeria,Kristin Estrada,USM Alger,midfielder,80,1
Honduras,David Lopez,Victoria,midfielder,37,32
Korea (North),Denise Davis,Amrokgang,defender,63,79
Laos,Cynthia Morrison,Chanthabouly,defender,34,43
Samoa,Erica Gordon,Moataa,forward,73,79
Colombia,Stacey Esparza,Once Caldas,midfielder,59,40
Tanzania,Amanda Murphy,Simba,midfielder,58,45
El Salvador,Gary Fields,Chalatenango,forward,51,58
Greece,Amy Torres,AEK Athens,goalkeeper,69,-57
Cambodia,Joshua Bell,Kirivong Sok Sen Chey,defender,52,33
Costa Rica,Heidi Larson,Perez Zeledon,defender,54,73
Iran,Terri Mcdaniel,Tractor,goalkeeper,65,-96
Denmark,Sherry Moore,Viborg,forward,51,43
Peru,Christy Miller,Alianza Lima,midfielder,74,34
Mexico,Lisa Lutz,Tigres,midfielder,35,28
Slovenia,Jeremy Lewis,Celje,goalkeeper,65,-57
Mauritius,Ruben Simpson,Quatre Bornes,midfielder,77,39
Jordan,Anthony Smith,Al Ramtha,forward,49,16
Zambia,Daniel Rangel,Power Dynamos,goalkeeper,61,-52
Philippines,Wesley French,Stallion Laguna,forward,80,11
Saint Lucia,John Williams,Northern United,forward,56,48
Burundi,Brady Meyer,Kayanza United,midfielder,80,49
Ethiopia,Michael Cox,Fasil Kenema,defender,69,44
Afghanistan,Michele Lang,De Spinghar Bazan,goalkeeper,70,-4
Lebanon,Mary Velasquez,Bourj,goalkeeper,67,-71
Kazakhstan,Laura Smith,Astana,midfielder,75,44
Italy,Kyle Stafford,Inter Milan,goalkeeper,61,-17
Syria,Christian Gordon,Al Ittihad Aleppo,midfielder,80,51
Belgium,Melissa Patterson,Genk,defender,68,44
Ethiopia,Robert Hughes,Ethiopian Coffee,goalkeeper,52,-46
Equatorial Guinea,Diana Dalton,Atletico Semu,goalkeeper,60,-35
Samoa,Johnny Sims,Lupe ole Soaga,midfielder,78,44
Sweden,Aaron Lee,Hammarby,goalkeeper,70,-48
Oman,Misty Sweeney,Dhofar,goalkeeper,74,-46
Costa Rica,Joshua Smith,Perez Zeledon,midfielder,63,29
Venezuela,Edward Stephens,Deportivo Tachira,defender,80,44
Eswatini,Jonathan Valentine,Royal Leopards,midfielder,55,72
Slovakia,Darryl Brown,Ruzomberok,midfielder,42,50
Mozambique,Stephanie Davis,Ferroviario Nampula,forward,76,30
Syria,Sierra Cruz,Al Ittihad Aleppo,forward,52,6
Papua New Guinea,Jason Matthews,Hekari United,goalkeeper,66,-37
Barbados,Taylor West,UWI Blackbirds,defender,61,38
New Zealand,Christopher Scott,Waitakere United,goalkeeper,80,-48
Jordan,Antonio Brooks,Al Hussein,midfielder,73,8
Guinea-Bissau,Brian Gibson,UDIB,goalkeeper,57,-60
Ukraine,Erin Powell,Vorskla Poltava,midfielder,47,53
Albania,Adam Lopez,Vllaznia,forward,34,100
Papua New Guinea,Kyle Green,Star Mountain,defender,62,45
Uzbekistan,Jesse Duke,Navbahor,goalkeeper,63,-50
Jordan,Bonnie Aguirre,Al Wehdat,forward,55,76
Tonga,James Vasquez,Navutoka,midfielder,66,62
Gabon,Calvin Johnson,Stade Mandji,midfielder,55,51
Montenegro,Anthony Johnson,Mornar,midfielder,49,83
Japan,Regina Wright,Sanfrecce Hiroshima,goalkeeper,71,-93
Cyprus,Jessica Reyes,Anorthosis,defender,69,65
Costa Rica,David Hernandez,Santos de Guapiles,midfielder,59,52
Malta,Richard Lopez,Floriana,forward,59,24
Burkina Faso,Matthew Ortega,ASFA Yennega,defender,67,70
Greece,Clifford Morris,Panathinaikos,midfielder,49,14
Singapore,Mary Smith,Lion City Sailors,forward,45,91
Grenada,Dana Baker,Chantimelle FC,midfielder,59,48
Vanuatu,Anthony Bishop,Tafea,midfielder,89,69
Montenegro,Sandra Bennett,Mornar,midfielder,59,89
Cyprus,Eric Smith,Pafos FC,defender,70,78
Haiti,Herbert Lawrence,FICA,forward,48,35
Djibouti,Kyle Wong,CF Garde Republicaine,forward,84,59
Brazil,Austin Weber,Palmeiras,defender,59,49
Costa Rica,Michael Wilson,Perez Zeledon,goalkeeper,68,-1
Kyrgyzstan,Derek Chavez,Ilbirs Bishkek,goalkeeper,74,-77
Afghanistan,Mary Powers,De Spinghar Bazan,defender,48,69
Turkmenistan,Albert Fox,Energetik,midfielder,78,71
Pakistan,Michael Macdonald,Pakistan Navy,forward,36,96
Tuvalu,Scott Collins,Manu Laeva,goalkeeper,59,-53
Ireland,Jack Sanders,Sligo Rovers,defender,50,36
Saint Kitts and Nevis,Claudia Gonzalez,Garden Hotspurs,defender,62,67
Saint Kitts and Nevis,James Baxter,Cayon Rockets,defender,72,10
Madagascar,Yesenia Wolf,DSA Antananarivo,goalkeeper,56,-28
Liechtenstein,Maria Clark,Triesen,forward,65,29
Kuwait,Catherine Neal,Al Kuwait,forward,65,46
China,Megan Brown,Tianjin Jinmen Tiger,midfielder,47,37
Chile,Dennis Stanley,Universidad Catolica,goalkeeper,39,-119
Kyrgyzstan,Maxwell Espinoza,Kara-Balta,defender,62,28
El Salvador,Chelsea Bishop,Chalatenango,forward,67,35
Barbados,Amanda Kim,UWI Blackbirds,midfielder,63,40
Cambodia,Dennis Clarke,Visakha,forward,57,10
Georgia,Jason Ramirez,Dinamo Batumi,midfielder,58,56
Bulgaria,John Richardson,CSKA Sofia,goalkeeper,50,-37
Timor-Leste,Christopher Oliver,DIT FC,goalkeeper,67,-91
Mauritania,Bailey Lewis,ACS Ksar,defender,50,22
Jamaica,Lindsay Bell,Portmore United,goalkeeper,81,-27
Trinidad and Tobago,Brianna Massey MD,Club Sando,forward,47,65
Brazil,Hannah Collins,Santos,defender,65,82
New Zealand,Jason Ryan,Hamilton Wanderers,goalkeeper,24,-34
Dominica,Steven Johnson,Dublanc FC,goalkeeper,73,-88
Qatar,Cindy Kemp,Al Rayyan,midfielder,76,30
Vanuatu,Jason Potts,Mauwia,defender,57,39
Cuba,Janet Lyons,FC Guantanamo,goalkeeper,63,-65
Central African Republic,Betty Sutton,Diamant,forward,67,22
Nigeria,Kaylee Robinson,Akwa United,defender,53,29
Mongolia,Corey Munoz DDS,Ulaanbaatar,forward,72,78
Bahrain,Elizabeth Ford,Al-Muharraq,defender,54,41
Latvia,William Allen,Metta,goalkeeper,72,-28
Malawi,Kaitlyn Summers,Red Lions,goalkeeper,79,-70
Saint Vincent and the Grenadines,Mrs. Katrina Bennett,System 3,forward,72,40
Gambia,Tara Wilson,Gamtel FC,midfielder,48,51
Syria,Brian Singh,Al Jaish,midfielder,44,6
Nepal,Kristen Nguyen,Sankata,midfielder,64,30
Papua New Guinea,Charles Villarreal,Lae City,midfielder,65,70
Nigeria,Erin Mills,Kano Pillars,defender,73,64
Eritrea,Richard Turner,Red Sea FC,midfielder,56,37
Ukraine,Maria Green,Rukh Lviv,midfielder,63,100
Malta,Roger Jones,Hibernians,midfielder,57,63
Eswatini,Logan Murillo,Mbabane Swallows,defender,57,12
Madagascar,Michelle Tate,Tia Kitra,midfielder,78,1
Tuvalu,Donna Newton,Funafuti,goalkeeper,64,-74
Cambodia,Allison Jones,Kirivong Sok Sen Chey,goalkeeper,76,-28
Switzerland,Ruth Mills,Zurich,midfielder,71,63
Iceland,Greg Moore,KR Reykjavik,goalkeeper,65,-39
Slovenia,Katherine Peterson,Olimpija Ljubljana,midfielder,59,57
Brazil,Michael Mckee,Corinthians,forward,37,7
Malaysia,Jennifer Ellis,Selangor,goalkeeper,46,-54
Switzerland,Caleb Gordon,Luzern,forward,53,50
Saint Kitts and Nevis,Sara Coleman,Garden Hotspurs,defender,50,77
Somalia,Donald Morrow,Midnimo,goalkeeper,67,-35
Bulgaria,Stephen Jimenez MD,Cherno More,midfielder,69,77
Chad,Johnny Lucero,AS Moundou,midfielder,50,76
Andorra,Vincent Burton,UE Engordany,forward,64,37
Nicaragua,Anthony Cook,Managua FC,defender,57,70
Switzerland,Eric Aguilar,Lugano,defender,60,30
Argentina,Kimberly Petersen,Boca Juniors,goalkeeper,52,-51
Venezuela,Christina Case,Caracas,midfielder,68,43
Israel,Joseph Mejia,Bnei Sakhnin,goalkeeper,44,-52
Kyrgyzstan,Russell Holmes,Dordoi Bishkek,forward,41,90
El Salvador,Sara Franco,Jocoro,midfielder,50,58
Vietnam,Anthony Greer,Binh Duong,forward,61,63
Suriname,Michael Mills,Transvaal,forward,59,29
Lesotho,Angela Kline,Linare,midfielder,58,35
Mexico,Nancy Drake,Monterrey,midfielder,73,61
Sri Lanka,Dana Welch,Java Lane,defender,69,84
Oman,Noah Rodriguez,Dhofar,goalkeeper,64,-50
Denmark,Brian Brown,Randers,midfielder,63,24
Bhutan,Clarence Mclaughlin,Transport United,forward,63,56
Saudi Arabia,Ashley Allen,Al Fateh,forward,51,61
Gambia,Cathy Martin,Real de Banjul,goalkeeper,56,-41
United Arab Emirates,Felicia Jacobson,Al Wahda,forward,66,48
Guinea-Bissau,Stephanie Bond,Sporting Bissau,goalkeeper,43,-47
Tanzania,Matthew Black,Namungo,midfielder,65,78
Ghana,Vanessa Olson,Aduana Stars,goalkeeper,53,-88
Ukraine,Sarah Macias,Zorya Luhansk,forward,73,75
Nauru,Robert Nguyen,Meneng,forward,58,41
Zambia,Stacy Mccoy,Green Buffaloes,goalkeeper,67,-35
Maldives,Timothy Hendricks,Valencia,defender,66,38
Niger,Amanda Carlson,Olympic Niamey,midfielder,55,47
Tuvalu,Steven Smith,Ha'apai,forward,66,47
Uruguay,Eric Aguilar,Fenix,defender,64,76
Croatia,Amanda Lucas,Slaven Belupo,midfielder,73,53
Brunei,Alejandra Hoffman,DPMM FC,goalkeeper,56,-54
Hungary,Daniel Rosales,Fehervar,defender,51,90
Norway,Angela Walker,Lillestrom,defender,52,34
Comoros,Corey Rodriguez,Coin Nord,forward,53,71
Czech Republic,Robert White,Viktoria Plzen,goalkeeper,57,-11
Belize,Kimberly Johnson,Placencia Assassins,midfielder,75,60
Sri Lanka,Logan Green,Ratnam,midfielder,43,27
Eritrea,Kimberly Cardenas,Hamasien,defender,69,34
El Salvador,Kevin Turner,Chalatenango,midfielder,49,21
Guyana,Lance Calhoun,Ann's Grove United,goalkeeper,51,-72
Cyprus,Rebecca Peters,Apollon Limassol,midfielder,50,88
Comoros,Erin Sullivan,Coin Nord,midfielder,52,66
Brazil,Jeffery Allen,Atletico Mineiro,goalkeeper,64,-37
Thailand,Jordan Bryant,Muangthong United,goalkeeper,33,-20
Botswana,Roberta Wallace,Township Rollers,defender,49,34
Timor-Leste,William Charles,Académica,forward,58,38
Bosnia and Herzegovina,Jason Randolph,Radnik Bijeljina,forward,52,26
Belarus,Rebekah Cox,Slutsk,forward,73,52
Guinea,Brent Johnson,Wakriya,defender,55,72
Barbados,John Bryant,Ellerton FC,midfielder,69,42
North Macedonia,Jonathan Morton,Struga,defender,60,50
Malawi,John Keller,Blue Eagles,goalkeeper,48,-56
Sweden,Carlos Lane,IFK Goteborg,goalkeeper,39,-40
Cambodia,Tara Lee,ISI Dangkor Senchey,forward,50,53
Somalia,Charles Cline,Midnimo,midfielder,53,93
Armenia,Carol Odonnell,Pyunik,midfielder,77,42
Kyrgyzstan,Philip Carter,Neftchi Kochkor-Ata,midfielder,60,59
Norway,Alicia Ferguson,Molde,defender,58,75
Kiribati,Jessica Terry,Kuria,defender,53,50
Tunisia,Nicholas Vance,Etoile du Sahel,midfielder,78,61
El Salvador,John Smith,Jocoro,defender,62,89
Luxembourg,Johnny Miller,Jeunesse Esch,midfielder,49,28
Cape Verde,John Acosta,Fogo 1876,midfielder,74,21
Austria,Riley Carson,Red Bull Salzburg,forward,40,45
Niger,Pamela Owens,Dan Kassawa,goalkeeper,58,-31
India,Keith Davis,Jamshedpur FC,forward,60,58
Jamaica,Nancy Santiago,Portmore United,midfielder,58,25
Mozambique,Heather Levine,Vilankulo,midfielder,57,35
Liberia,Paula Bauer,Nimba United,midfielder,60,34
Jamaica,Carmen Roberts,Cavalier,goalkeeper,52,-30
Vietnam,Russell Williams,Binh Duong,defender,47,61
Rwanda,Andrea Rivera,APR,forward,60,70
Cameroon,Erica Padilla,Bamboutos,goalkeeper,61,-32
Tajikistan,Mary Cruz,Ravshan,midfielder,56,51
Philippines,David Hoffman,Ceres-Negros,forward,82,45
Mali,James Gallegos,Stade Malien,defender,45,52
Cuba,Timothy Miller,FC Santiago,defender,57,18
Thailand,Brandy Rivas,Port,forward,52,30
Slovenia,Luis Burgess,Domzale,forward,58,65
Dominica,John Graham,Bath Estate,goalkeeper,39,-21
Liberia,Joseph Parker,Mighty Blue Angels,defender,67,15
Guyana,Veronica Hughes,Buxton United,defender,34,49
Syria,Jennifer Richardson,Al Futowa,goalkeeper,57,-82
Bosnia and Herzegovina,Brooke Cruz,Zrinjski Mostar,forward,69,69
Montenegro,Brian Santana,Rudar,forward,60,20
Saudi Arabia,Kathy Riley,Al Ittihad,midfielder,39,29
Burkina Faso,Kayla Juarez,RC Bobo,midfielder,49,40
Latvia,Kristen Clark,Daugavpils,defender,51,60
Mauritius,Samantha Pratt DDS,Pamplemousses,forward,75,21
Yemen,Michael Higgins,Al Tilal,goalkeeper,52,-71
Luxembourg,Timothy Ward,Racing FC,midfielder,72,31
