Country,Name,Club,Position,Games,Goals
Seychelles,Jacob Bennett,Light Stars,midfielder,65,42
Belgium,George Ramsey,Anderlecht,goalkeeper,66,-66
Bahamas,Susan Romero,Dynamos FC,defender,67,73
Greece,Valerie Griffith,OFI Crete,midfielder,44,49
Serbia,Kenneth Kennedy,Spartak Subotica,midfielder,59,56
Armenia,Julie Clayton,Alashkert,midfielder,72,55
Nauru,Matthew Clarke,Meneng,forward,47,68
Lesotho,Terry Powell,Linare,forward,55,54
North Macedonia,James Reynolds,Makedonija GP,forward,46,57
Mauritius,Amy Williams MD,Petite Riviere Noire,forward,66,32
Burundi,Samantha Mitchell,Olympic Star,forward,57,58
Haiti,Dawn Williams,FICA,midfielder,52,37
Japan,Christine Perez,Nagoya Grampus,goalkeeper,47,-1
Thailand,Courtney Graham,Nakhon Ratchasima,forward,68,73
Chad,Wesley Rogers,Gazelle FC,midfielder,53,18
Morocco,Linda Gray,Olympic Safi,defender,68,38
Italy,Anthony Kelly,Lazio,defender,49,69
Zimbabwe,Jordan Moreno,Manica Diamonds,midfielder,64,15
Estonia,Mrs. Katherine Freeman,Kuressaare,midfielder,42,17
Korea (South),Melissa Henderson,Pohang Steelers,forward,59,47
Saint Kitts and Nevis,Elizabeth Meyer,St. Paul's United,goalkeeper,77,-83
San Marino,John Bishop,Pennarossa,forward,63,90
Netherlands,Jenna Davis,Ajax,forward,69,44
Micronesia,Laura Key,Weno,forward,57,29
Guinea-Bissau,Andrew Hammond,Benfica Bissau,forward,59,40
Benin,Julia Moore,ASPAC,midfielder,55,58
Mexico,Zachary Phillips,Monterrey,defender,91,41
Barbados,Margaret Cooper,Weymouth Wales,midfielder,52,49
Niger,Teresa Mosley,ASFAN,defender,49,48
Brazil,Jesus Deleon,Gremio,midfielder,48,69
South Africa,Nicole Garcia,Orlando Pirates,midfielder,53,66
Senegal,Timothy Mcdowell,ASC Linguere,forward,40,52
Yemen,Travis Williams,Al Tilal,defender,61,85
Brazil,Kathryn Holmes,Gremio,midfielder,60,63
Samoa,Christine Garcia,Vaipuna,midfielder,76,71
Nepal,Ann Torres,Machhindra,goalkeeper,63,-78
Mexico,Bruce Andrews,Tigres,defender,59,54
Malawi,Todd Miller,Red Lions,defender,58,58
Grenada,Trevor Lopez,Paradise FC International,defender,77,48
Lebanon,Elizabeth Clark,Safa,defender,55,71
San Marino,Beth Mcgrath,Libertas,defender,75,67
Saint Kitts and Nevis,Latoya Carpenter,St. Paul's United,defender,45,67
Cyprus,Amanda Allen,Omonia,goalkeeper,58,-67
Libya,Arthur West,Al Nasr,midfielder,50,55
Botswana,Jim Baxter,Security Systems,defender,56,81
Rwanda,Carlos Steele,Police,forward,57,45
Serbia,Megan Larsen,Mladost Lucani,goalkeeper,71,-86
Pakistan,Albert Moss,Pakistan Air Force,forward,50,42
Nigeria,Deanna Marquez,Kano Pillars,goalkeeper,52,-41
Sao Tome and Principe,Timothy Jackson,UDRA,midfielder,67,86
Trinidad and Tobago,Derrick Henderson,San Juan Jabloteh,midfielder,75,80
Brazil,Benjamin Long,Gremio,defender,44,20
Slovakia,Danielle Snyder,Slovan Bratislava,midfielder,62,29
Afghanistan,Crystal Bailey,Ariana FC,defender,53,44
Japan,Debra Castillo,Sanfrecce Hiroshima,forward,79,1
Somalia,Christina Hubbard,Banaadir Telecom,forward,44,51
Switzerland,Lauren Moore,Luzern,midfielder,56,67
Chile,Steven Fox,Union Espanola,midfielder,60,42
Estonia,Nicholas Mckay,Narva Trans,midfielder,64,35
Maldives,Brandi Woods,Valencia,defender,49,57
Mauritius,Eugene Lopez,Flacq United,goalkeeper,35,-31
Switzerland,Sarah Thompson,Zurich,defender,32,1
Saint Vincent and the Grenadines,Brenda Morton,Hope International,midfielder,70,64
Finland,Bruce Morgan,SJK,goalkeeper,75,-42
Bangladesh,Erica Elliott,Mohammedan SC,goalkeeper,62,-49
Congo,Jorge Woodward,JS Talangai,defender,61,24
Armenia,Ricky Sanders MD,Pyunik,defender,52,63
North Macedonia,Keith Livingston,Shkupi,goalkeeper,74,-32
Philippines,Robert Duncan,Kaya-Iloilo,forward,49,72
Azerbaijan,David Kane,Gabala,defender,54,1
Guinea-Bissau,Amanda Reeves,UDIB,midfielder,44,21
Grenada,Angela Cox,Chantimelle FC,goalkeeper,70,-83
Tonga,Antonio Dickerson,Veitongo,defender,65,38
Tuvalu,Robert Tran,Funafuti,defender,89,84
Kyrgyzstan,Justin Young,Neftchi Kochkor-Ata,goalkeeper,61,-54
Ukraine,Madison Lee,Rukh Lviv,midfielder,54,62
Gabon,Anna Johnson,AS Pélican,defender,66,91
Cyprus,David Miller,Anorthosis,midfielder,81,43
Seychelles,Bruce Olson,La Passe,midfielder,78,91
Lithuania,Noah Melendez,Suduva,goalkeeper,66,-1
Mali,Mark Campbell,Onze Createurs,forward,48,45
Sweden,Aaron Schultz,IFK Goteborg,defender,50,60
Ukraine,Destiny Turner,Dnipro-1,midfielder,64,40
Vanuatu,Eric Garcia,Seveners United,goalkeeper,47,-13
Liberia,Cindy Short,Barrack Young Controllers,goalkeeper,48,-45
Slovakia,Zachary Howell,Zemplin Michalovce,defender,60,43
Liechtenstein,Miss Gail Ashley,Ruggell,defender,67,69
Liechtenstein,Jessica White,Eschen/Mauren,defender,59,34
Marshall Islands,Stephanie Lane,Laura FC,goalkeeper,62,-68
Namibia,David Jones,Unam FC,midfielder,66,91
Serbia,Kyle Rivera,Red Star Belgrade,defender,47,79
Mexico,Christopher Todd,Guadalajara,forward,56,20
Gabon,Alexandria Torres,Missile FC,defender,56,75
Suriname,Desiree Marquez,Walking Boyz Company,goalkeeper,62,-61
Montenegro,Linda Miles,Zeta,goalkeeper,60,-91
Senegal,Lisa Cox,US Goree,defender,46,60
Liberia,Jesse Chen,Barrack Young Controllers,defender,75,101
Rwanda,David Mitchell,Rayon Sports,midfielder,46,23
Bangladesh,Molly Nguyen,Sheikh Russel,forward,47,89
Sao Tome and Principe,Sarah Rose,UDRA,defender,65,56
Burundi,Eric Griffin,Kayanza United,defender,59,44
Guinea,Sean Myers,Horoya,goalkeeper,84,-46
Saint Kitts and Nevis,Pamela Barnes,SPD United,forward,61,20
Trinidad and Tobago,Karen Mitchell,Point Fortin Civic,defender,58,39
Tanzania,David Weiss,Mbeya City,goalkeeper,67,-64
Cyprus,Stephanie Lewis,Anorthosis,goalkeeper,74,-37
Norway,David Schmidt,Viking,midfielder,61,59
Norway,Anna Patterson,Bodo/Glimt,midfielder,67,55
Bangladesh,Sandra Shields,Sheikh Russel,goalkeeper,59,-50
Sao Tome and Principe,Tiffany Jackson,6 de Setembro,defender,70,21
Turkmenistan,Timothy Johnson,Ahal,goalkeeper,39,-70
Morocco,Mike Graham,Olympic Safi,defender,51,30
Philippines,Samantha Robles,Stallion Laguna,forward,67,43
Nigeria,Willie Cruz,Lobi Stars,defender,70,73
Seychelles,Christopher Welch,Northern Dynamo,forward,63,53
Nepal,Larry Williams,Manang Marshyangdi,forward,47,30
United Arab Emirates,Jacqueline Black,Al Nasr,forward,51,57
Austria,Kimberly Jackson,Wolfsberger,forward,75,64
Iraq,Ashley Ramirez,Naft Al-Wasat,forward,60,34
Dominica,Travis Jackson,Exodus FC,goalkeeper,66,-49
Tuvalu,Marcus Martinez,Ha'apai,defender,60,47
Turkey,Todd Allison,Besiktas,forward,62,103
Monaco,Steven Marshall,Stade Monégasque,defender,67,40
Turkey,Diana Santiago,Sivasspor,defender,72,43
Solomon Islands,Ricky Sanchez,Central Coast,defender,55,55
Ecuador,Kim Wilson,LDU Quito,forward,58,98
Tuvalu,Sharon Dominguez,Tofaga,midfielder,69,73
Algeria,Michael Downs,JS Kabylie,forward,49,32
Switzerland,Anthony Snow,St. Gallen,midfielder,69,89
Mali,Justin Martinez,Onze Createurs,defender,40,48
Portugal,Jennifer Heath,Boavista,goalkeeper,60,-64
Libya,Kathryn Roberts,Al Tahaddy,midfielder,54,55
Nigeria,Stephen Pham,Kano Pillars,midfielder,50,67
Egypt,Cassandra Meza,Zamalek,defender,72,50
Congo,Brandy Peterson,Diables Noirs,defender,44,95
Kuwait,Sheila Perry,Al Salmiya,midfielder,60,15
Dominican Republic,Elizabeth Ortiz,Jarabacoa FC,defender,35,43
Kenya,Christine Cook,Gor Mahia,midfielder,47,66
Myanmar,Michelle Adams,Rakhine United,forward,68,96
Mongolia,Selena Butler,SP Falcons,goalkeeper,46,-64
Equatorial Guinea,Victoria Kent,Dragón FC,defender,75,31
Ireland,Michael Contreras,Shelbourne,midfielder,67,50
Afghanistan,Michael Yu,Afghan FC,midfielder,66,31
Trinidad and Tobago,Kathleen Anderson,Point Fortin Civic,forward,69,62
Sweden,Shawna Rodriguez,Hammarby,goalkeeper,62,-48
Rwanda,Susan Turner,Mukura,forward,41,21
Egypt,Andrew Mcconnell,Ceramica Cleopatra,midfielder,55,68
Sri Lanka,Emily Love,Solid,defender,61,45
Solomon Islands,Melanie Mcintyre,Laugu United,goalkeeper,71,-28
Laos,Kathy Watson,Young Elephants,defender,60,69
Cuba,Elizabeth Ponce,FC Camaguey,defender,59,24
Cyprus,John Bailey,APOEL,defender,62,42
Oman,Crystal Miller,Al Suwaiq,midfielder,47,55
Mauritius,Catherine Brown,La Cure,midfielder,37,56
Senegal,Cole Heath,Casa Sport,goalkeeper,85,-62
Iceland,Rhonda Hurst,Stjarnan,midfielder,80,28
Iraq,Cynthia Holland,Naft Al-Wasat,goalkeeper,74,-33
Mali,Renee Stone,Stade Malien,forward,50,64
Thailand,Marilyn Smith,Muangthong United,defender,69,24
Guyana,Julia Chan,Slingerz FC,defender,54,74
Ireland,Dr. Julie Quinn MD,St Patrick's Athletic,defender,59,85
Seychelles,Toni Castaneda,Northern Dynamo,goalkeeper,68,-48
Gabon,Jennifer Blanchard,Cercle Mbéri Sportif,goalkeeper,57,-56
San Marino,Richard Williams,La Fiorita,goalkeeper,65,-36
Saint Kitts and Nevis,Joy Garcia,Newtown United,forward,76,73
Liberia,Jason Wilson,Barrack Young Controllers,defender,71,55
Guatemala,Jacqueline Young,Malacateco,forward,62,26
Ethiopia,Daryl Day,St. George,forward,58,26
Tunisia,Laura Bryant,Esperance,goalkeeper,66,-47
Cyprus,John Jones,AEL Limassol,forward,34,62
Nepal,Carolyn Jones,Nepal Police Club,forward,48,22
Cameroon,Robert Wilson,Canon Yaounde,midfielder,70,63
Montenegro,Daniel Gutierrez,Buducnost,goalkeeper,72,-86
Kenya,Guy Stone,Ulinzi Stars,goalkeeper,54,-50
Sri Lanka,Tara Clark,Renown,forward,54,29
Bhutan,Gabriel Hughes,Ugyen Academy,forward,45,75
Equatorial Guinea,Mrs. Lisa Thompson,Canon Sportif,midfielder,63,11
Afghanistan,Dawn Hess,De Spinghar Bazan,midfielder,50,21
Bahrain,Jesse Weaver,Al-Ahli,midfielder,62,50
New Zealand,Richard Nguyen,Hamilton Wanderers,goalkeeper,61,-21
Austria,Christopher Lee,Sturm Graz,goalkeeper,93,-11
Ukraine,Jennifer Swanson,Zorya Luhansk,defender,74,71
Suriname,Jessica Ortiz,Leo Victor,goalkeeper,58,-41
Ethiopia,Brittany Fisher,Dire Dawa City,midfielder,83,34
New Zealand,Heather Ryan,Hamilton Wanderers,defender,70,33
Haiti,Thomas Neal,Racing Club Haitien,forward,63,35
Guinea,Heidi Chaney,AS Kaloum,defender,48,73
Georgia,Craig Larsen,Dinamo Batumi,defender,63,8
Trinidad and Tobago,Jasmine Anderson,La Horquetta Rangers,midfielder,41,46
Guinea-Bissau,Donna Odonnell,UDIB,midfielder,52,57
Maldives,Bryan Fletcher,Valencia,forward,65,42
Jordan,James Wells,Al Wehdat,defender,66,38
Kiribati,April Thomas,Bairiki,forward,51,56
Zimbabwe,Troy Mathis,Ngezi Platinum,midfielder,56,45
Central African Republic,Jennifer Reid,Tempete Mocaf,defender,50,42
Uzbekistan,Gregory Woodward,Sogdiana,midfielder,58,39
Suriname,Sarah Lozano,Robinhood,defender,61,1
Malawi,Gregory Bradley,Silver Strikers,goalkeeper,68,-31
Netherlands,Debra Estes,PSV,forward,68,48
Saint Kitts and Nevis,Drew Jones,St. Paul's United,goalkeeper,47,-34
Vietnam,Kimberly Johnson,Thanh Hoa,defender,58,38
Lesotho,Courtney Lawson,Lioli,goalkeeper,57,-80
Malta,Nicholas Silva,Hamrun Spartans,defender,77,37
Kazakhstan,Jessica Mahoney,Kairat,forward,57,13
Vietnam,Jason Wall,Nam Dinh,midfielder,67,57
Bosnia and Herzegovina,Joel Jacobs,Velez Mostar,midfielder,68,31
Ghana,Lindsay White,Medeama,midfielder,72,61
Rwanda,Terri Eaton,AS Kigali,defender,62,33
Nauru,James Gilbert,Aiwo,defender,54,78
Croatia,Angel Irwin,Osijek,forward,61,28
Bhutan,Jennifer Jackson,Transport United,forward,48,72
Bhutan,Albert Anderson,Ugyen Academy,goalkeeper,55,-59
Norway,Samantha Walters,Brann,defender,73,112
Iraq,Joseph Brown,Al Quwa Al Jawiya,midfielder,57,61
Botswana,Monica Evans,Township Rollers,goalkeeper,57,-45
Ethiopia,Becky Wise,Adama City,midfielder,72,38
Tuvalu,Tammy Porter,Lakena United,forward,57,83
Colombia,Maria Salazar,Deportivo Cali,goalkeeper,66,-20
Ethiopia,Lauren Shaw,St. George,defender,80,54
Morocco,Cheryl Smith,Olympic Safi,forward,51,50
Qatar,Harry Mcdaniel,Al Gharafa,midfielder,54,68
Maldives,Julie Smith,Maziya,midfielder,59,57
Indonesia,Eugene Henderson,Madura United,defender,64,68
Israel,Stacy Williams,Bnei Sakhnin,defender,67,94
Nicaragua,Joshua Collins,Real Esteli,midfielder,63,60
Chile,Morgan Riggs,Huachipato,forward,66,43
Bangladesh,Jonathan Mcfarland,Saif SC,midfielder,70,59
Honduras,Steven Brown,Motagua,forward,59,42
Denmark,Gerald Miller,FC Copenhagen,goalkeeper,72,-68
El Salvador,Dustin Simmons,Platense,midfielder,72,61
Norway,Alexander Curry,Rosenborg,midfielder,60,30
Switzerland,Kent Kim,Luzern,defender,77,22
Israel,Dustin Thomas,Hapoel Tel Aviv,midfielder,38,50
Papua New Guinea,Mr. Aaron Sosa,Gulf Komara,goalkeeper,57,-67
Vanuatu,Cynthia Smith,Tupuji Imere,defender,58,11
Costa Rica,Joshua Francis,Alajuelense,defender,48,29
Vanuatu,Jessica Henson,Tupuji Imere,midfielder,66,67
United Kingdom,Jennifer Parsons,Manchester City,goalkeeper,70,-2
Poland,Patricia Miller,Pogon Szczecin,forward,68,76
Madagascar,Don Mcknight,Tia Kitra,forward,64,1
Turkmenistan,Derek Cox,Nebitchi,midfielder,63,61
Chad,David Maldonado,Postel 2000,defender,67,89
Belize,William Sparks,Wagiya FC,midfielder,58,29
Paraguay,Tiffany Sandoval,Nacional,midfielder,54,49
Laos,Debra Clark,Master 7,goalkeeper,50,-11
Sierra Leone,Cindy Scott,Ports Authority,defender,67,83
Italy,Joyce Cantrell,Juventus,midfielder,36,67
Malaysia,Michael Shields,Sabah,goalkeeper,50,-56
Samoa,Albert Gibson,Moataa,midfielder,62,40
Vanuatu,Johnathan Howard,Ifira Black Bird,forward,57,90
Iceland,Cynthia Rubio,Breidablik,midfielder,58,46
Botswana,Laura Rodgers,Orapa United,defender,49,1
Laos,Angela Johnson,Vientiane FC,defender,73,26
Estonia,Mark Johnston,Narva Trans,defender,47,2
Brunei,Amy Edwards,Lun Bawang,goalkeeper,55,-26
Algeria,Jessica Patterson,CR Belouizdad,goalkeeper,58,-40
Zimbabwe,Kyle Cowan,Dynamos,defender,71,108
Lesotho,Jacqueline Wright,Linare,goalkeeper,73,-29
Indonesia,Jeffrey Shaw,Madura United,goalkeeper,48,-53
Canada,Jill Maldonado,Toronto FC,forward,51,90
Equatorial Guinea,Michael Young,Leones Vegetarianos,midfielder,66,60
Moldova,Desiree Olson,Sfintul Gheorghe,goalkeeper,51,-37
Guinea-Bissau,Samuel Smith,FC Cantchungo,forward,60,69
New Zealand,Scott Lawson,Waitakere United,midfielder,57,38
Pakistan,James Maddox,Sui Southern Gas,midfielder,74,32
Slovenia,Timothy Tate,Domzale,goalkeeper,60,-34
Nauru,Melissa Costa,Yaren,midfielder,49,51
Romania,Rebecca Rosario,Rapid Bucuresti,forward,48,49
Iceland,Juan Alexander,Breidablik,goalkeeper,51,-64
Denmark,Emily Craig,FC Copenhagen,midfielder,66,17
Monaco,Jesse Pittman,Monaco II,goalkeeper,66,-46
Korea (North),Anthony Gould,Rimyongsu,midfielder,68,33
El Salvador,Lori Mccormick,Aguila,forward,56,71
Nepal,Robin Bailey,Nepal Police Club,midfielder,76,43
Lebanon,Wayne Ramirez,Al Ahed,defender,61,34
Azerbaijan,Kevin Hall,Neftchi Baku,defender,55,50
Turkey,Megan Keith,Galatasaray,forward,58,53
Kyrgyzstan,Beth Williams,Ilbirs Bishkek,forward,61,19
Cyprus,Justin Mcgee,Omonia,goalkeeper,51,-115
Fiji,Cody Pearson,Navua FC,midfielder,61,53
Hungary,John Cruz,MTK Budapest,defender,71,81
Switzerland,Theresa Anthony,Basel,goalkeeper,57,-63
Afghanistan,Norman Nolan,Afghan FC,defender,56,35
Bangladesh,Jennifer Parker,Bashundhara Kings,defender,57,17
Jamaica,Ellen Lopez,Waterhouse,forward,55,74
Equatorial Guinea,Laura Kennedy,Atletico Semu,forward,53,1
Tuvalu,Michael Goodwin,Lakena United,midfielder,80,47
Slovakia,Mark Collins,Ruzomberok,forward,53,68
Kenya,Charles Carter,Tusker,midfielder,57,6
India,James Jordan,Bengaluru FC,defender,75,36
Myanmar,Matthew Watson,Shan United,midfielder,71,58
San Marino,Sharon Brown,Tre Fiori,midfielder,44,66
Niger,Jermaine Wallace,AS GNN,goalkeeper,34,-56
China,Lisa Green,Shanghai Shenhua,goalkeeper,46,-44
Rwanda,James Martin,Bugesera,midfielder,65,37
Saint Lucia,Mr. Jason Hampton,Micoud,defender,79,54
Kazakhstan,Ashley Reyes,Kyzylzhar,midfielder,70,87
Namibia,Lauren Whitaker,Tura Magic,defender,47,25
Micronesia,Thomas Mullen,Weno,defender,48,20
Mauritania,Whitney Bautista,Kaedi,goalkeeper,69,-73
Nepal,Molly Brown,Machhindra,defender,57,48
Niger,Henry Johns,Douanes,goalkeeper,55,-68
Kuwait,Carlos Ramirez,Kazma,midfielder,66,27
Barbados,Jeffrey Franklin,Ellerton FC,defender,69,34
Eritrea,Mark Harris,Hamasien,defender,79,46
Grenada,Heather Lee,Hard Rock FC,midfielder,67,26
Afghanistan,Curtis Decker,Spin Ghar,midfielder,46,38
Seychelles,Jeremy Harris,St Michel United,defender,48,64
Norway,Michael Foster,Viking,midfielder,65,44
Czech Republic,Michael Holmes,Viktoria Plzen,goalkeeper,63,-14
Timor-Leste,Crystal Rodriguez,Académica,goalkeeper,51,-71
Brunei,John Arellano,Kasuka FC,goalkeeper,56,-22
Italy,Sara Hudson,Juventus,defender,47,3
Indonesia,John Burton,PSM Makassar,midfielder,61,43
Switzerland,Taylor Watkins,Servette,goalkeeper,42,-5
Syria,Danielle Wells,Al Wahda,goalkeeper,72,-27
Niger,Amanda Fuentes,Sahel SC,midfielder,35,45
Iraq,Katie Garcia,Al Zawraa,forward,64,35
Timor-Leste,Diane Nichols,Boavista Timor,midfielder,78,26
Singapore,Brandon Giles,Geylang International,defender,62,2
Albania,Sarah Phillips,Kukesi,midfielder,54,38
Seychelles,Jennifer Chen,Anse Reunion,midfielder,44,34
Russia,Dana Rocha,Rostov,goalkeeper,81,-46
Cyprus,Brandon Jones,AEK Larnaca,defender,43,51
Russia,Jordan Wright,Spartak Moscow,forward,62,41
Iran,Michael Contreras,Persepolis,forward,56,37
China,Zachary Ferguson,Tianjin Jinmen Tiger,goalkeeper,81,-37
Croatia,Angela Barnes,Rijeka,midfielder,47,51
Comoros,Cynthia Mays,Volcan Club,forward,76,70
Slovenia,Melinda Miller,Olimpija Ljubljana,defender,56,63
South Sudan,Patrick Meyers,Al Rabita Juba,midfielder,49,44
Maldives,Charlotte Day,New Radiant,midfielder,64,48
Ethiopia,Melissa Burch,Wolaitta Dicha,defender,63,101
Zimbabwe,Danielle Hawkins,Bulawayo Chiefs,forward,57,12
Mozambique,Randy Johnston,UD Songo,goalkeeper,42,-12
Suriname,Scott Lee,Walking Boyz Company,midfielder,42,84
Nauru,Jeremy Gardner,Aiwo,midfielder,46,24
Tonga,Jason Rivera,Veitongo,goalkeeper,48,-33
Libya,Eric Lee,Al Hilal,midfielder,63,45
Japan,Stephen Anderson,Kashima Antlers,goalkeeper,59,-37
Croatia,John Rodriguez,Lokomotiva,midfielder,74,37
Bahrain,Thomas Gardner,Al-Riffa,goalkeeper,60,-42
Estonia,Lisa Wood,Kuressaare,forward,53,86
Liberia,Katherine Clark,Mighty Blue Angels,forward,72,6
Bangladesh,William Maxwell,Saif SC,forward,46,67
Poland,David Jones,Lechia Gdansk,goalkeeper,50,-44
Canada,Joshua Velasquez,Vancouver Whitecaps,goalkeeper,74,-31
Burkina Faso,Jennifer Boyle,Salitas FC,midfielder,68,47
Slovakia,Tara Coleman,Ruzomberok,midfielder,60,83
Rwanda,Chad Williams,Gasogi United,forward,69,50
Finland,Kimberly Benton,KuPS,forward,67,36
Australia,Nancy Carr,Melbourne City,midfielder,62,57
Iraq,Tyler Hernandez,Al Talaba,forward,68,42
North Macedonia,Daniel Padilla,Shkendija,midfielder,56,71
South Sudan,Kim Thomas,Kator,goalkeeper,57,-45
Nepal,Wayne Gray,Three Star Club,midfielder,59,25
Lebanon,Beth Anderson,Safa,defender,64,70
Haiti,Dr. Kayla Martin,Don Bosco,defender,82,41
Lithuania,Cameron Edwards,Riteriai,goalkeeper,59,-56
Turkey,Emily Bell,Besiktas,forward,60,88
Tajikistan,Ann Lopez,Istiklol,goalkeeper,46,-39
Venezuela,Matthew Banks,Deportivo La Guaira,midfielder,67,41
Armenia,Tiffany Howard,Urartu,defender,64,52
Venezuela,Alexis Moore,Deportivo La Guaira,goalkeeper,83,-41
Zimbabwe,Lisa Ramirez,Harare City,forward,77,78
Sudan,Amy Duncan,Al Hilal Omdurman,midfielder,51,58
Portugal,Kathy Wallace,Sporting CP,midfielder,66,44
Costa Rica,Lindsey Rivera,Deportivo Saprissa,goalkeeper,65,-58
Bhutan,Michael Johnson,Transport United,defender,69,17
Denmark,Tara Evans,FC Copenhagen,goalkeeper,59,-54
United States,Paula Huber,Seattle Sounders,forward,57,64
Nicaragua,Crystal Finley,Diriangen,forward,66,51
Antigua and Barbuda,Lynn Jenkins,Empire FC,goalkeeper,51,-62
Netherlands,Laura Adams,PSV,goalkeeper,44,-38
United States,Patricia Heath,Seattle Sounders,goalkeeper,65,-13
Tanzania,Christopher Clark,Kagera Sugar,goalkeeper,67,-46
Fiji,Christopher Smith,Rewa FC,midfielder,66,49
Micronesia,Christopher Hooper,Kosrae,forward,59,38
Philippines,Shannon Cole,United City,forward,39,41
Afghanistan,Mr. Adam Little,Simorgh Alborz,goalkeeper,53,-76
Eritrea,Cynthia Rodriguez,Denden FC,midfielder,78,67
Tuvalu,Wyatt Ford,Ha'apai,defender,55,19
Cambodia,Alfred Johnson,Phnom Penh Crown,defender,50,56
Egypt,Stephanie Sawyer,Zamalek,defender,62,67
Eswatini,Luis Arnold,Young Buffaloes,defender,60,41
Congo,Gary Mccullough,Diables Noirs,defender,67,1
Ethiopia,Mr. Terry Mclaughlin,St. George,midfielder,39,60
Brunei,Tanya Mcgee,MS ABDB,goalkeeper,76,-51
Djibouti,Timothy Greer,CF Garde Republicaine,defender,57,14
United States,Shelley Sanchez,Portland Timbers,forward,52,19
Egypt,Paul Cunningham,Ceramica Cleopatra,defender,63,51
Croatia,Kim Wood,Lokomotiva,defender,55,42
South Sudan,Bonnie Haney,Al Merreikh Juba,forward,58,71
Angola,Kenneth Smith,Academica do Lobito,forward,56,49
Kenya,Martin Williams,Bandari,goalkeeper,61,-79
Somalia,Jean Roberts,Elman FC,forward,78,42
Equatorial Guinea,Marcus Scott,Estrella Roja,midfielder,63,45
Tajikistan,Maria Garcia,CSKA Pamir,forward,51,45
Benin,Edward Gutierrez,Buffles du Borgou,midfielder,71,20
United States,Derek Barrett,Columbus Crew,defender,54,91
Kyrgyzstan,Anthony Mcconnell,Kara-Balta,midfielder,36,1
Tunisia,Amanda Gordon,CS Sfaxien,midfielder,57,17
Namibia,Jessica Davis,Unam FC,defender,62,20
Belize,Mark Austin,Police United,defender,48,62
Eritrea,Amanda Salazar,Geza Banda,forward,50,91
El Salvador,Shari Bartlett,Platense,forward,68,16
Tuvalu,Nicholas Anderson,Lakena United,midfielder,70,16
Qatar,Thomas Park,Al Arabi,midfielder,50,15
United Arab Emirates,Alexander Webster,Shabab Al Ahli,goalkeeper,59,-75
Nicaragua,Shawn Woods,Diriangen,goalkeeper,55,-72
Jamaica,Damon Henry,Cavalier,defender,50,88
Montenegro,Kimberly Drake,Mornar,midfielder,79,29
