Country,Name,Club,Position,Games,Goals
Mozambique,Raymond Beck,Liga Muculmana,defender,55,54
Mexico,April Ortiz,Tigres,goalkeeper,73,-29
Moldova,Deborah Reynolds,Petrocub,midfielder,71,90
Netherlands,Shane Harris,AZ Alkmaar,goalkeeper,57,-90
Russia,Nicole Williams,Dinamo Moscow,goalkeeper,44,-61
Kyrgyzstan,Martin Gibson,Alga Bishkek,midfielder,37,18
Liechtenstein,Christopher Atkins,Balzers,midfielder,59,66
Antigua and Barbuda,Jacob Burton,Liberta FC,midfielder,52,38
North Macedonia,Samuel Atkins,Makedonija GP,goalkeeper,49,-58
Uganda,Steven Fox,URA,forward,56,17
Lithuania,Donna Walter,Riteriai,forward,74,34
Bahrain,Brooke Johnston MD,Al-Riffa,forward,47,15
Sierra Leone,Michael King,Kallon,midfielder,63,33
Ireland,Donna Lewis,St Patrick's Athletic,midfielder,41,62
Kazakhstan,Brett Perkins,Astana,goalkeeper,68,-26
Montenegro,Scott Adams,Zeta,midfielder,66,55
Vietnam,Jodi Collins,Hong Linh Ha Tinh,midfielder,76,29
Korea (North),Jennifer Johnson,April 25,forward,43,52
Central African Republic,Jonathan Rivers,Faucon Flambeau,midfielder,42,61
Australia,Howard Vasquez,Adelaide United,goalkeeper,70,-55
Philippines,Jose Smith,ADT,defender,83,37
Oman,Michael Medina,Al Suwaiq,goalkeeper,57,-73
Liberia,James Hubbard,Monrovia Club Breweries,goalkeeper,54,-57
Cape Verde,Richard Mcgee,Batuque FC,defender,72,41
Finland,Kiara Moore,SJK,midfielder,77,45
Eswatini,Gloria Erickson,Young Buffaloes,defender,58,88
Albania,Anthony Stephens,Dinamo Tirana,defender,66,77
China,Jennifer Stone,Shanghai Port,goalkeeper,84,-1
Niger,Gerald Dodson,AS GNN,goalkeeper,58,-27
Rwanda,Joseph Beck,Police,defender,54,108
Tanzania,Debra Lee,Namungo,midfielder,56,36
Saint Vincent and the Grenadines,Ann Garcia,Camdonia Chelsea,defender,58,80
India,Joshua Bird DVM,Chennaiyin FC,midfielder,72,14
Oman,Cindy Mills,Al Suwaiq,forward,51,59
Zimbabwe,James White,Highlanders,midfielder,71,17
Nepal,Tyler Harris DVM,Three Star Club,goalkeeper,70,-27
Armenia,Rebecca Long,Urartu,defender,53,72
Equatorial Guinea,Robert Pearson,Canon Sportif,defender,79,66
South Africa,Christy Marquez,Orlando Pirates,forward,68,86
Mauritania,Ann Schultz,ACS Ksar,defender,62,11
Liberia,Shelby Leon,Watanga,defender,46,49
Cuba,Tamara Lee,FC Pinar del Rio,forward,66,91
Serbia,Crystal Lawson,Cukaricki,goalkeeper,57,-31
Angola,Kevin Fischer,Primeiro de Agosto,midfielder,42,35
Antigua and Barbuda,Erika Bell,Grenades FC,midfielder,48,55
Croatia,Bryan Howard,Hajduk Split,goalkeeper,64,-14
Kiribati,Jason Lewis,Tarawa,defender,55,35
Dominica,Amanda King,Bath Estate,forward,64,82
Saint Vincent and the Grenadines,Alexander Simon,Jebelle,defender,87,52
Somalia,Ashley Mooney,Banadir,goalkeeper,57,-25
Niger,Samantha Potts,ASFAN,forward,58,47
Vietnam,Erica Nguyen,Thanh Hoa,goalkeeper,59,-36
Azerbaijan,Mary Powell,Kapaz,defender,51,8
Nepal,Kathy Freeman,Friends Club,defender,48,29
Georgia,Denise Stout,Telavi,midfielder,60,36
Philippines,Linda Brown,Kaya-Iloilo,defender,51,52
Guinea-Bissau,Cheyenne Guerrero,Estrela Negra,goalkeeper,63,-81
Jordan,Katherine Taylor,Al Faisaly,midfielder,64,6
Niger,Phillip Holloway,USGN,defender,63,31
Montenegro,Matthew Perry,Iskra,defender,50,86
Costa Rica,James Riddle,Deportivo Saprissa,forward,61,61
Kazakhstan,Cynthia Neal,Ordabasy,forward,75,74
Burundi,Brad Navarro,Olympic Star,defender,57,25
Mauritius,Brenda Pratt,Curepipe Starlight,midfielder,47,92
Saint Kitts and Nevis,Dr. Patricia Hoffman,St. Paul's United,goalkeeper,42,-57
Moldova,Lindsey Case,Zimbru,forward,73,58
New Zealand,Blake Fields,Hamilton Wanderers,defender,50,32
Laos,Chase Webb,Ezra,goalkeeper,60,-107
Denmark,Diane Harper,Randers,defender,84,59
Belarus,Richard Price,Dinamo Minsk,forward,64,43
Liberia,Tammy Goodwin,Watanga,defender,45,50
Belgium,Carol Graham,Club Brugge,goalkeeper,54,-35
Zambia,Jason Garner,Forest Rangers,midfielder,73,37
Czech Republic,Kevin Clark,Sparta Prague,forward,72,62
Indonesia,Calvin Ortiz,Arema FC,goalkeeper,75,-86
Angola,Amber Gibson,Primeiro de Agosto,midfielder,67,26
Colombia,Amy Edwards,Once Caldas,midfielder,40,34
Saudi Arabia,Andrew Gillespie,Al Taawoun,goalkeeper,61,-47
Mongolia,Nicholas Hughes,Ulaanbaatar City,forward,78,29
Mali,William Hayes,Djoliba,forward,60,42
Dominican Republic,Teresa Mcneil,Atletico Pantoja,goalkeeper,49,-55
Singapore,Nathan Strickland,Balestier Khalsa,forward,55,33
Slovenia,Lindsey Kelly,Celje,midfielder,73,54
Moldova,Robert Saunders,Sheriff Tiraspol,forward,40,30
Equatorial Guinea,Robin Chavez,Dragón FC,forward,58,48
Gabon,Erin Johnson,Stade Mandji,midfielder,56,60
Mongolia,Alexis Hughes,SP Falcons,midfielder,62,69
Equatorial Guinea,Steven Kennedy,Estrella Roja,forward,53,86
Philippines,Patrick Valencia,Ceres-Negros,goalkeeper,33,-55
Nigeria,Elizabeth Wilcox,Lobi Stars,defender,44,67
Uzbekistan,Jonathan Davis,Navbahor,forward,53,83
Namibia,Antonio Love,Civics,midfielder,57,80
Albania,Annette Swanson,Kukesi,goalkeeper,71,-73
Trinidad and Tobago,Peggy Clark,Point Fortin Civic,defender,41,66
Iran,Kristin Hamilton,Esteghlal,midfielder,64,78
Lithuania,David Coleman,Suduva,goalkeeper,48,-1
Kazakhstan,William Alvarez,Astana,midfielder,80,22
New Zealand,Michael Valencia,Auckland City,forward,70,26
Korea (North),Nicole Grant,April 25,midfielder,58,64
Thailand,Marco Dawson,Nakhon Ratchasima,goalkeeper,57,-31
Lithuania,David Brown,Riteriai,midfielder,52,60
