Country,Name,Club,Position,Games,Goals
Pakistan,Joseph Williams,WAPDA,midfielder,52,59
Korea (South),Jeremy Brown,Daegu FC,forward,73,24
Benin,Bradley Phillips,AS Cotonou,midfielder,69,79
Brazil,Kathleen Huynh,Atletico Mineiro,midfielder,79,51
Lesotho,Heather Carey,LCS,midfielder,48,59
Eswatini,Juan Larsen,Mbabane Swallows,defender,60,87
Lesotho,Angela Zuniga,Bantu,goalkeeper,84,-37
Yemen,Jasmin Esparza,Al Shaab Ibb,goalkeeper,71,-68
Sweden,Vanessa Alexander,AIK,goalkeeper,54,-11
Czech Republic,Veronica Campbell,Slovan Liberec,goalkeeper,55,-54
Argentina,Michelle Williams,Velez Sarsfield,defender,59,64
Bosnia and Herzegovina,Margaret Carey,Borac Banja Luka,goalkeeper,58,-90
Dominican Republic,Kendra Jones,Barcelona Atletico,midfielder,52,54
South Africa,Ashley Long,Kaizer Chiefs,forward,67,28
Mauritius,Jeffrey Gordon,Pamplemousses,goalkeeper,59,-61
Australia,Kimberly Meza,Perth Glory,defender,74,23
Benin,Sabrina Wilson,Buffles du Borgou,midfielder,84,70
Denmark,Kathleen Barrera,Aarhus GF,defender,56,49
Trinidad and Tobago,Christopher Lee,Police FC,defender,48,39
Cameroon,Stacy Hogan,Avion Academy,forward,66,72
Tonga,David Larson,Tupou College,midfielder,42,79
Brunei,Jason Hughes,Lun Bawang,midfielder,52,30
Bahamas,Michelle Watson,Baha Juniors,goalkeeper,46,-40
Cape Verde,Jennifer Hendrix,Derby FC,midfielder,49,65
Singapore,Ana Larson,Tanjong Pagar,defender,77,39
Brazil,Karen Washington,Flamengo,defender,57,69
Saint Lucia,Pamela Acosta,Gros Islet,goalkeeper,63,-53
Sierra Leone,Marc Miller,Ports Authority,midfielder,56,27
Uruguay,Jessica Hodges,Nacional,forward,86,53
Togo,Bradley Collins,Gbikinti,midfielder,53,35
Poland,Barbara Kerr,Piast Gliwice,defender,55,29
Paraguay,Linda Wright,Nacional,midfielder,50,81
Grenada,Daniel Herrera,St. John's Sports,goalkeeper,73,-67
Uzbekistan,Rebecca Blair,Surkhon,defender,64,75
France,Adam Henderson,Nice,midfielder,83,27
Turkmenistan,Rachel Adams,Altyn Asyr,forward,53,60
New Zealand,Paige Davis,Team Wellington,forward,50,48
Palau,Steven Rodriguez,Surangel Kings,defender,55,24
Cameroon,Richard Allison,Cotonsport,goalkeeper,61,-1
Guinea-Bissau,Michelle Bartlett,Sporting Bissau,goalkeeper,60,-61
Tajikistan,Kathryn Todd,Istiklol,defender,65,31
Rwanda,Christine Downs DDS,APR,defender,47,73
Liechtenstein,Sandra Pollard,Schaan,defender,38,65
Chile,Kendra Cooper,Cobresal,midfielder,53,45
Canada,Robert Smith,Forge FC,forward,80,81
Gabon,Jillian Ellis,Stade Mandji,midfielder,58,26
Qatar,Denise Coleman,Al Wakrah,defender,48,1
Japan,Robert Watson,Yokohama F. Marinos,defender,85,1
Papua New Guinea,Sandra Green,Morobe Wawens,midfielder,56,56
San Marino,Timothy Andrade,Folgoro,goalkeeper,70,-55
New Zealand,Charles Rogers,Canterbury United,goalkeeper,74,-88
Benin,Scott Davis,ASPAC,defender,54,8
Uruguay,Eric Christian,Montevideo Wanderers,goalkeeper,50,-9
Philippines,Joshua Harmon,United City,goalkeeper,51,-26
Sao Tome and Principe,Andrew Carlson,Sporting Praia Cruz,goalkeeper,61,-48
Guatemala,Marilyn Munoz,Santa Lucia,goalkeeper,67,-72
Kuwait,Jonathan Lindsey,Al Kuwait,defender,82,23
Sri Lanka,Justin Cantrell,Colombo FC,forward,63,83
Maldives,Brittney Harris,Maziya,forward,63,56
Niger,Carla Hall,ASFAN,forward,36,39
Dominican Republic,Brooke Rogers,Jarabacoa FC,defender,63,32
Uzbekistan,Michael Lopez,Metallurg Bekabad,defender,60,33
Belarus,Deborah Barnes,Isloch,defender,56,26
Tajikistan,Kathleen Smith,Khujand,forward,70,33
Madagascar,Rodney Newton,DSA Antananarivo,goalkeeper,46,-44
Paraguay,Ashley Bowman,Sportivo Luqueno,midfielder,64,44
Bangladesh,Randy Mann,Saif SC,defender,65,67
Kenya,Joseph Snyder,Kariobangi Sharks,midfielder,62,54
Kenya,Kimberly Logan,Kariobangi Sharks,forward,57,40
Luxembourg,Amanda Bell,Progres Niederkorn,goalkeeper,60,-44
Bangladesh,Shelley Guzman,Mohammedan SC,defender,81,37
Malaysia,Nicole Lee,Johor Darul Ta'zim,forward,35,55
Rwanda,Gregory Barajas,APR,defender,50,65
Togo,Julian James,Semassi,forward,73,57
Kyrgyzstan,Lindsey Fisher,Dordoi Bishkek,forward,61,48
Mexico,Jennifer Mejia,America,midfielder,59,51
Tonga,Amber Anderson,Veitongo,goalkeeper,77,-94
Kenya,David Harmon,Sofapaka,defender,54,44
Bolivia,Zachary Fox,Royal Pari,midfielder,61,71
Chad,Cynthia Klein,Foullah Edifice,goalkeeper,66,-48
Zimbabwe,Jeremy Carter,Highlanders,forward,80,66
Guinea,John Bennett,Wakriya,forward,57,60
India,Kevin Dawson,Jamshedpur FC,defender,72,70
Barbados,Angela Wright,Brittons Hill,goalkeeper,75,-69
China,Suzanne Murphy,Shanghai Port,forward,46,27
Belize,Sandra Logan,Belmopan Bandits,midfielder,50,45
Burkina Faso,Michael Baker,USFA,midfielder,71,15
Papua New Guinea,Monica Hunt,Gulf Komara,defender,61,55
Estonia,Jillian Johnson,Flora Tallinn,defender,58,64
Bulgaria,Amanda Golden,Botev Plovdiv,midfielder,48,20
Liberia,Rebecca Reed,LISCR,forward,61,77
Cuba,Amanda Russo,FC Camaguey,midfielder,46,22
Poland,Andrew Johnson DVM,Piast Gliwice,goalkeeper,69,-55
Romania,Cheyenne Bautista,Universitatea Craiova,defender,48,63
Saint Vincent and the Grenadines,Karen Caldwell,Camdonia Chelsea,forward,61,34
Niger,Angela Huang,USGN,defender,71,60
Eritrea,Danielle Roth,Adulis Club,midfielder,55,82
Brunei,Melinda May,Tabuan Muda,midfielder,62,74
Cameroon,Mitchell Cook,Cotonsport,goalkeeper,73,-9
Kiribati,Charles Walker,Bairiki,forward,50,56
Cambodia,Jeremy Jones,Boeung Ket,goalkeeper,52,-66
Dominica,Jeffrey Garrett,Dublanc FC,midfielder,73,61
Estonia,Joseph Wood DDS,Kuressaare,midfielder,61,46
Israel,Nicole Anderson,Hapoel Tel Aviv,goalkeeper,46,-58
Qatar,Patricia Guzman,Al Rayyan,forward,64,94
Nauru,Stephanie Scott,Anetan,defender,61,48
Mozambique,Lori Carter,Vilankulo,goalkeeper,67,-44
Palau,Rebecca Barrett,Team Friendship,defender,52,25
Finland,Calvin Fletcher,Inter Turku,midfielder,62,50
Guinea,Ariana Long,CI Kamsar,midfielder,69,45
Portugal,Daniel Cook,Benfica,goalkeeper,72,-46
Montenegro,George Alvarez,Rudar,defender,42,51
Argentina,Elizabeth Marquez,Racing Club,midfielder,56,21
Norway,Jorge Yang,Rosenborg,defender,61,46
Burundi,Anthony Coleman,Olympic Star,midfielder,78,35
Serbia,Michael Hayes,Radnicki Nis,midfielder,57,69
Tonga,Lauren Rose,Kolofo'ou,defender,57,46
Kazakhstan,Tara Mcneil,Shakhter Karagandy,defender,40,59
Madagascar,Susan Robinson,DSA Antananarivo,goalkeeper,52,-41
Lebanon,John Fowler,Shabab Sahel,midfielder,51,37
Palau,Jeffrey Romero,Lyon FC,defender,51,38
Bosnia and Herzegovina,Dwayne Suarez,Zrinjski Mostar,goalkeeper,53,-45
Netherlands,Debra Lopez,Twente,midfielder,46,75
Guinea-Bissau,Sarah Boyd,FC Cantchungo,goalkeeper,65,-58
Cambodia,Theresa Rice,Boeung Ket,defender,62,60
Kiribati,Lorraine Garcia,Makin,defender,37,71
Bulgaria,Leslie Holland,Ludogorets,goalkeeper,66,-13
Greece,Gina Carter,Aris,midfielder,51,34
Vanuatu,Michael Lawson,Tafea,defender,65,106
Maldives,James Holden,Maziya,forward,56,75
Ethiopia,Ashley Long,Bahir Dar Kenema,midfielder,70,54
Paraguay,Jeffrey Schmidt,Cerro Porteno,forward,72,45
Georgia,Eddie Stone,Samgurali,midfielder,47,96
Malawi,Dawn Contreras,Silver Strikers,forward,65,31
Brunei,Angela Thompson,DPMM FC,defender,52,41
Armenia,Vicki Smith,Alashkert,goalkeeper,62,-89
Norway,Jennifer Jenkins,Molde,defender,64,9
Samoa,Kevin Harris,Moataa,forward,56,81
Saudi Arabia,Richard Copeland,Al Shabab,forward,69,17
Algeria,James Gill,CR Belouizdad,goalkeeper,47,-42
Sri Lanka,Alyssa Marshall,Solid,defender,52,67
Kiribati,Kristin Galloway,Betio,midfielder,58,55
Costa Rica,Amy Snyder,Herediano,midfielder,67,56
Bulgaria,James Sanchez,CSKA Sofia,defender,47,7
Guinea-Bissau,Timothy Dennis,Bula FC,midfielder,55,61
Antigua and Barbuda,Thomas Schneider,Five Islands FC,goalkeeper,61,-34
Yemen,Lindsay Gonzalez,Al Shaab Ibb,goalkeeper,75,-31
Mongolia,Bernard Jones II,Khoromkhon,midfielder,58,38
Samoa,Adam Davis,Togafuafua,forward,60,29
Japan,Jordan Delgado,Nagoya Grampus,forward,39,64
Cape Verde,Dennis Berry,Academica do Sal,midfielder,57,43
Armenia,Mr. Steve Walters,Shirak,defender,62,114
Somalia,John Johnson,Jazeera,defender,59,126
Botswana,Jeffrey Leonard,Mochudi Centre Chiefs,defender,74,73
Madagascar,Kenneth Rodriguez,CNaPS Sport,goalkeeper,59,-97
Hungary,Jason Patton,Fehervar,defender,86,59
Sierra Leone,Joel Jackson,Bo Rangers,goalkeeper,64,-39
Gambia,Randall Davis,Hawks,defender,50,19
Thailand,Marcus Vaughan,Nakhon Ratchasima,defender,48,72
Central African Republic,Michelle Ibarra,Tempete Mocaf,goalkeeper,80,-59
Mali,Robert Keller,Real Bamako,defender,78,66
Tanzania,Karen King,Young Africans,defender,60,69
Bahrain,Jonathan Mitchell,East Riffa,forward,64,58
Indonesia,Tyler Sandoval,Bali United,defender,72,36
Bahamas,Samantha Duncan,Cavalier FC,forward,67,5
Uruguay,Courtney Cobb,Penarol,goalkeeper,70,-53
Slovakia,Jeffrey Castro,MSK Zilina,goalkeeper,50,-61
Eritrea,Edward Peters,Al-Tahrir,goalkeeper,43,-42
Tunisia,Walter Sparks,Stade Tunisien,forward,69,63
Nigeria,Steven Gardner,Plateau United,midfielder,45,62
Spain,Nicholas Harrell,Real Sociedad,forward,58,52
Nepal,Leslie Mann,Nepal Police Club,defender,91,98
Norway,Trevor Proctor,Rosenborg,goalkeeper,46,-20
India,Leah Fletcher,Chennaiyin FC,goalkeeper,72,-14
Burkina Faso,Chad Mendez,Etoile Filante,defender,42,60
Rwanda,Alicia Mccormick MD,Police,defender,65,60
Norway,Allison Hill,Lillestrom,defender,63,24
Chile,Craig Ayala,Union Espanola,goalkeeper,59,-51
Saint Vincent and the Grenadines,Kevin Carr,Sion Hill,goalkeeper,70,-8
Philippines,Tammy Hensley,Mendiola,midfielder,59,120
Costa Rica,Michelle Vargas,Santos de Guapiles,goalkeeper,78,-67
Suriname,Joy Daniels,Inter Moengotapoe,midfielder,62,43
Croatia,William Hall,Dinamo Zagreb,goalkeeper,39,-69
Lesotho,Lauren Matthews,Lioli,forward,66,66
Afghanistan,Michael Black,Maiwand FC,defender,63,52
Algeria,Zachary Pope,MC Oran,midfielder,45,79
Saint Vincent and the Grenadines,Jason Joseph,Jebelle,forward,55,74
Sao Tome and Principe,Eugene Conway,Alianca Nacional,forward,76,36
Norway,Ann Church,Brann,defender,64,88
Saint Vincent and the Grenadines,Michelle Willis DDS,Hope International,forward,79,1
Pakistan,Charles Andrade,WAPDA,defender,63,51
Namibia,Kenneth Schwartz,Young African,midfielder,74,42
Armenia,Amber Garcia DDS,Pyunik,defender,69,59
Cambodia,Dana Williamson,Phnom Penh Crown,forward,52,87
Uruguay,Cindy Rangel,Danubio,midfielder,54,37
Albania,Stephanie Perez,Kukesi,midfielder,71,23
Niger,Dustin Ramirez,AS GNN,defender,54,59
Senegal,Ronald Martinez,Generation Foot,goalkeeper,43,-50
Marshall Islands,Mark Robertson,Arno FC,goalkeeper,71,-45
Libya,Janet Baker,Al Hilal,midfielder,62,43
Sudan,Joshua Williams,Al Amal Atbara,midfielder,64,77
Nauru,Richard Garrett,Uaboe,forward,65,20
Antigua and Barbuda,Kristi Robbins,Hoppers FC,midfielder,67,31
Slovakia,Sarah Bates,Trencin,midfielder,43,93
Netherlands,Lisa James,Feyenoord,goalkeeper,52,-32
Angola,Stephanie Le,Primeiro de Agosto,defender,64,42
Maldives,Sherri Miller,United Victory,defender,51,90
Finland,Anthony Duke,SJK,goalkeeper,31,-88
Germany,Anthony Small,Borussia Dortmund,goalkeeper,72,-33
Libya,Tiffany Odonnell,Al Madina,defender,73,68
Cameroon,Nathan Wright,Cotonsport,midfielder,65,55
Afghanistan,Crystal Mcguire,Kabul United,goalkeeper,36,-37
Spain,Shannon Rosales,Real Sociedad,midfielder,40,53
Norway,Bethany Sampson,Lillestrom,defender,59,16
Latvia,Sean Avery,Daugavpils,defender,52,68
Finland,Shawna Anderson,Honka,midfielder,47,30
Dominica,Lisa Knight,South East FC,midfielder,64,50
Guyana,Whitney Hopkins,Western Tigers,midfielder,62,60
Turkey,Steven Chaney,Sivasspor,midfielder,77,91
United States,Angela Glover,LAFC,defender,53,58
Slovakia,Angela Andrade MD,DAC Dunajska Streda,midfielder,61,51
Cape Verde,Mark Bright,CS Mindelense,midfielder,58,36
Maldives,Jordan Hudson,Valencia,defender,73,74
Panama,William Norton,San Francisco,midfielder,55,23
Russia,David Avila,Rostov,forward,63,23
Lebanon,Joshua Sanchez,Safa,goalkeeper,60,-69
Libya,David Anderson,Al Tahaddy,goalkeeper,62,-55
Uruguay,Amber Anderson,Montevideo Wanderers,defender,71,55
Seychelles,Abigail Cruz,Northern Dynamo,midfielder,67,51
Thailand,Mark Zimmerman,Chonburi,forward,67,72
Moldova,Brandon Rogers,Sheriff Tiraspol,midfielder,49,1
Marshall Islands,Theresa Garcia,Jaluit FC,midfielder,52,37
Trinidad and Tobago,Carrie Vasquez,La Horquetta Rangers,forward,64,44
Jordan,Connie Hess,Al Ramtha,defender,67,59
Libya,Alicia Khan,Al Ahly Tripoli,midfielder,63,61
Germany,Sierra Barnes,Wolfsburg,forward,65,53
Korea (North),Laura Hogan,Pyongyang City,goalkeeper,65,-51
Equatorial Guinea,Kimberly Noble,Sony de Ela Nguema,goalkeeper,56,-89
Jordan,Alicia Anderson,Al Faisaly,goalkeeper,69,-44
Singapore,Gary Kelly,Balestier Khalsa,defender,48,55
Uganda,David Olson,Onduparaka,defender,52,66
Equatorial Guinea,Diane Montoya,Leones Vegetarianos,forward,49,52
Mauritania,Kylie Smith,ACS Ksar,forward,63,22
Hungary,Gabriel Myers Jr.,Kisvarda,forward,59,13
Jamaica,Adam Reynolds,Mount Pleasant,goalkeeper,52,-93
Madagascar,Eric Lane,DSA Antananarivo,midfielder,56,40
Zimbabwe,Kevin Bryan,Triangle United,defender,57,20
United Arab Emirates,Penny Hatfield,Shabab Al Ahli,forward,72,82
China,Charles Dudley,Tianjin Jinmen Tiger,goalkeeper,64,-39
Bulgaria,Heather Burke,Cherno More,defender,65,52
Norway,Miss Christina Hardy DVM,Valerenga,goalkeeper,49,-48
Qatar,Daniel Mullen,Al Rayyan,defender,51,69
Cuba,Jamie Miller,FC Guantanamo,goalkeeper,51,-40
United States,James Davis,Seattle Sounders,midfielder,81,22
Honduras,David Francis,Motagua,forward,77,50
Cambodia,Tammy Glass DDS,Kirivong Sok Sen Chey,defender,66,6
Algeria,George Johnson,MC Oran,forward,61,40
Romania,Dr. Erin Nelson,CFR Cluj,midfielder,51,7
Mongolia,Tracy Lopez,Khoromkhon,midfielder,62,19
Luxembourg,Sarah Figueroa,UNA Strassen,forward,49,61
Paraguay,Steven Perez,Sportivo Luqueno,defender,60,90
Sri Lanka,Betty Thomas,Renown,forward,71,39
Suriname,Mike Mckay,Walking Boyz Company,forward,53,5
Colombia,Barry Smith,Once Caldas,midfielder,55,39
Uganda,Rachel Wilson,SC Villa,forward,61,54
Guyana,Lauren Fisher,Buxton United,defender,65,40
Angola,Patricia Bradley,Primeiro de Agosto,forward,60,1
Suriname,Amy Brown,Leo Victor,goalkeeper,59,-43
Singapore,Ashley Chandler,Hougang United,goalkeeper,74,-38
Bosnia and Herzegovina,Kristy Poole,Radnik Bijeljina,midfielder,69,54
Maldives,Mr. Patrick Short,Green Streets,goalkeeper,62,-62
Somalia,Gary Stone,Elman FC,midfielder,64,49
Cuba,Zachary Simmons,FC La Habana,forward,56,81
Azerbaijan,Leslie Delgado,Neftchi Baku,goalkeeper,47,-39
San Marino,Stephen Bradshaw,Murata,defender,46,70
Tajikistan,Dana Shepard,Khujand,goalkeeper,67,-72
Eritrea,Steven Green,Hamasien,midfielder,60,34
Turkmenistan,Jennifer Valdez,Nebitchi,defender,63,65
Angola,Kayla Gonzalez,Interclube,goalkeeper,36,-64
Nigeria,Dennis Chavez,Shooting Stars,defender,54,39
Guinea-Bissau,Melanie Ryan,Benfica Bissau,midfielder,55,34
Israel,Leslie King,Maccabi Tel Aviv,forward,78,60
Cambodia,Cheryl Morgan,Boeung Ket,defender,64,61
Philippines,Devin Young,Ceres-Negros,defender,58,58
Palau,Joann Hartman,Belau Kanu Club,midfielder,45,28
Ghana,Robert Arnold,Ashanti Gold,midfielder,51,2
Canada,Timothy Juarez,CF Montreal,forward,69,26
Iran,Jill Brown,Persepolis,midfielder,28,65
North Macedonia,Jon Morales,Shkupi,forward,47,9
Madagascar,Mark Garcia,Tia Kitra,midfielder,74,74
Nicaragua,James Duffy,Juventus Managua,defender,71,60
Armenia,Kyle Kim,Ararat-Armenia,defender,51,24
Brunei,Jennifer Blair,DPMM FC,goalkeeper,60,-18
Peru,Zachary Howard,Universitario,forward,66,33
Eritrea,Joshua Holder,Geza Banda,goalkeeper,70,-18
Mozambique,Toni Dodson,Ferroviario Maputo,midfielder,58,6
Libya,Michael Green,Al Nasr,forward,60,97
Turkmenistan,Jonathan Miller,Altyn Asyr,defender,78,41
Myanmar,Jason Torres,ISPE,goalkeeper,62,-39
Myanmar,Mrs. Danielle Chen,Hanthawaddy United,defender,76,11
Cape Verde,Stephanie Smith,Batuque FC,forward,64,42
Romania,John Nguyen,FCSB,midfielder,74,101
Dominica,Mark Frye,South East FC,midfielder,60,55
Fiji,Karen Baker,Lautoka FC,goalkeeper,73,-48
Slovenia,Robert Walker,Domzale,goalkeeper,60,-89
Madagascar,Larry Martin,Fosa Juniors,defender,50,33
Azerbaijan,Kelsey Rodriguez,Gabala,midfielder,50,1
Algeria,Anthony Howard,CS Constantine,midfielder,63,36
Myanmar,Michael Lopez,Yangon United,midfielder,54,69
Malaysia,Jessica Green,Terengganu,goalkeeper,81,-53
Ecuador,David Johnson,Emelec,forward,61,58
Kyrgyzstan,Teresa Barnes,Ilbirs Bishkek,forward,72,68
Austria,Jacob Walker,Austria Wien,goalkeeper,61,-71
Paraguay,Kevin Jenkins,Guarani,midfielder,63,89
Ecuador,Amy Parker,Aucas,defender,63,45
France,Sheila Riggs,Monaco,defender,59,31
Norway,Susan Clarke,Bodo/Glimt,forward,67,64
Namibia,Kayla Chang,African Stars,forward,62,21
Uganda,Stephen Bruce,BUL,goalkeeper,53,-30
Malawi,Rebecca Smith,Karonga United,midfielder,51,97
Lesotho,Debra Grant,LDF,midfielder,63,37
Vietnam,Mark Williams,Binh Duong,defender,39,57
Georgia,Alec Stein,Dinamo Tbilisi,midfielder,57,73
Ghana,William Harrison,Great Olympics,goalkeeper,73,-1
Benin,Kevin Foster,Dynamo Abomey,defender,64,45
Costa Rica,Jeffrey Snow,Cartagines,forward,71,51
Argentina,Ashley Martin,Boca Juniors,midfielder,49,46
Andorra,Kathryn Huff,FC Santa Coloma,defender,50,35
Georgia,Colleen Campbell,Dinamo Batumi,midfielder,86,26
Libya,Henry Brown,Al Ittihad,defender,71,41
Thailand,Angela Gates,Port,defender,65,93
Monaco,Matthew Garcia,Fontvieille,midfielder,72,28
Portugal,Victoria Estrada,Braga,goalkeeper,67,-48
Germany,Kevin Williams,Bayer Leverkusen,forward,64,66
Romania,Karen Williams,Rapid Bucuresti,goalkeeper,52,-52
Slovenia,Marie Moore,Bravo,forward,68,37
Brunei,Mrs. Maria Herrera,Wijaya FC,goalkeeper,55,-53
Syria,Colin Johnson,Tishreen,midfielder,40,33
Venezuela,Mark Green,Deportivo Tachira,goalkeeper,78,-19
China,John Smith,Shandong Taishan,midfielder,43,67
Ireland,Gary Gill,Sligo Rovers,defender,48,59
Panama,Allen Orozco,Tauro,midfielder,57,31
Tunisia,Kathleen Pierce,CS Sfaxien,midfielder,70,87
Switzerland,Wesley Smith,St. Gallen,goalkeeper,38,-49
Croatia,Frank James,Gorica,defender,70,11
Uganda,Andrew Carter,KCCA,forward,59,22
Ecuador,Walter King,Aucas,forward,55,69
Samoa,David Ibarra,Togafuafua,midfielder,52,4
Angola,Amanda Curry,Recreativo do Libolo,midfielder,84,91
Monaco,Michael Jones,Fontvieille,midfielder,87,52
Kuwait,Megan Simmons,Al Qadsia,goalkeeper,55,-69
Hungary,Dakota Cole,Kisvarda,goalkeeper,71,-56
Ireland,Amanda Schultz,St Patrick's Athletic,midfielder,49,1
Norway,Alan Gaines,Rosenborg,midfielder,55,90
Sri Lanka,Jeffrey Hernandez,Renown,goalkeeper,66,-68
Papua New Guinea,Jordan Nelson,Hekari United,goalkeeper,52,-52
Bhutan,Michele Henry,Ugyen Academy,goalkeeper,50,-44
Mali,Natalie Carey,AS Bakaridjan,midfielder,71,12
Costa Rica,Julia Williamson,San Carlos,defender,42,47
Cyprus,Jaime Rogers,AEL Limassol,forward,65,35
Nicaragua,James Wells,Real Esteli,midfielder,52,95
India,Katherine White,ATK Mohun Bagan,goalkeeper,61,-29
Bosnia and Herzegovina,Sarah Mercado,Borac Banja Luka,midfielder,71,45
Togo,Michael Suarez,Dynamic Togolais,defender,32,27
Zimbabwe,Jeffrey Davis,Manica Diamonds,defender,61,96
Chad,James Ward,Gazelle FC,forward,52,42
Greece,Shawn Gonzalez,Panetolikos,goalkeeper,62,-56
Cyprus,Lisa Davis,Anorthosis,goalkeeper,59,-54
Honduras,Wesley Yoder,Platense,goalkeeper,63,-79
Cambodia,Justin Harrison,Phnom Penh Crown,defender,56,60
Switzerland,Jennifer Vega,Young Boys,goalkeeper,75,-52
Guinea-Bissau,Mark Martin,Bula FC,forward,57,52
Slovenia,Robert Roberts,Celje,goalkeeper,83,-54
Peru,Aimee Taylor,Alianza Lima,midfielder,67,64
Singapore,Christopher Sharp,Albirex Niigata (S),defender,38,45
Luxembourg,Mr. Frederick Bauer,Swift Hesperange,forward,56,62
Saint Lucia,John Gallegos,Micoud,midfielder,64,11
Costa Rica,Levi Ball MD,Cartagines,defender,90,54
Australia,Debra Rogers,Perth Glory,midfielder,62,31
Bulgaria,Dawn Spencer,CSKA Sofia,goalkeeper,49,-52
Cuba,Roger Solomon,FC Pinar del Rio,midfielder,63,10
Philippines,Shawn Brown,United City,defender,70,46
Portugal,Margaret Chapman,Boavista,midfielder,51,59
Micronesia,Joshua Young,Nukuoro,defender,48,12
Czech Republic,Rachel Evans,Banik Ostrava,midfielder,52,2
San Marino,Rachel Williams,Libertas,goalkeeper,81,-60
Belize,Alec Lee,Bandits Sport,defender,66,41
Cape Verde,Katherine Garcia,Academica do Sal,defender,59,72
Belarus,David Blackburn,Dinamo Minsk,defender,78,31
Liberia,Anthony Tucker,Monrovia Club Breweries,defender,60,45
Tuvalu,Dr. Brent Thomas,Funafuti,midfielder,71,21
Marshall Islands,Brenda Marks,Ebeye United,goalkeeper,68,-60
Burkina Faso,Steven Patterson,Etoile Filante,goalkeeper,70,-36
Somalia,Susan Dorsey,Banaadir Telecom,defender,44,23
Tuvalu,Christopher Castaneda,Tofaga,goalkeeper,54,-33
Iceland,Anthony Chavez,KA,forward,81,68
Mexico,Nancy Lewis,Tigres,midfielder,42,49
Monaco,Bruce Arias,Roca Team,goalkeeper,58,-20
Haiti,Angela Jones,Arcahaie,defender,67,69
Chad,Mark Walker,AS CotonTchad,forward,51,43
Congo,Michael Brock,Etoile du Congo,midfielder,71,62
Colombia,Kimberly Lawson,Santa Fe,goalkeeper,71,-51
Sudan,Tonya Robinson,Al Hilal Omdurman,midfielder,55,46
Malawi,Sean Torres,MAFCO,midfielder,49,10
Mali,Morgan Foster,Djoliba,midfielder,67,36
Belize,Joanna Hoffman,Belmopan Bandits,midfielder,61,40
Egypt,Collin Martinez,ENPPI,goalkeeper,48,-55
Eritrea,Robert Johnson,Adulis Club,midfielder,66,47
Israel,Isaiah Mills,Bnei Sakhnin,forward,70,70
El Salvador,Diane Johnson,FAS,forward,65,66
Portugal,Stephanie Mcdonald,Famalicao,midfielder,61,80
Korea (South),Edward Frederick,Jeonbuk Hyundai,defender,65,72
